ensg	biotype
ENSG00000289642.1	lncRNA
ENSG00000255148.2	lncRNA
ENSG00000254539.1	lncRNA
ENSG00000274265.5	lncRNA
ENSG00000289614.1	lncRNA
ENSG00000272755.1	lncRNA
ENSG00000275557.1	lncRNA
ENSG00000233030.2	lncRNA
ENSG00000264207.1	lncRNA
ENSG00000285184.4	lncRNA
ENSG00000285554.1	lncRNA
ENSG00000276110.1	lncRNA
ENSG00000289041.1	lncRNA
ENSG00000228126.1	lncRNA
ENSG00000237781.3	lncRNA
ENSG00000203804.5	lncRNA
ENSG00000289457.1	lncRNA
ENSG00000288880.1	lncRNA
ENSG00000259357.2	lncRNA
ENSG00000231073.1	lncRNA
ENSG00000261168.1	lncRNA
ENSG00000289288.1	lncRNA
ENSG00000232671.7	lncRNA
ENSG00000273481.1	lncRNA
ENSG00000224645.1	lncRNA
ENSG00000237976.2	lncRNA
ENSG00000232536.1	lncRNA
ENSG00000250734.2	lncRNA
ENSG00000227045.1	lncRNA
ENSG00000269621.1	lncRNA
ENSG00000249602.1	lncRNA
ENSG00000232937.1	lncRNA
ENSG00000268288.1	lncRNA
ENSG00000203288.5	lncRNA
ENSG00000269489.1	lncRNA
ENSG00000234614.1	lncRNA
ENSG00000285651.1	lncRNA
ENSG00000286581.1	lncRNA
ENSG00000229021.2	lncRNA
ENSG00000226716.1	lncRNA
ENSG00000237975.7	lncRNA
ENSG00000236427.1	lncRNA
ENSG00000289062.1	lncRNA
ENSG00000224308.1	lncRNA
ENSG00000229699.1	lncRNA
ENSG00000238279.2	lncRNA
ENSG00000285867.1	lncRNA
ENSG00000271853.5	lncRNA
ENSG00000272030.1	lncRNA
ENSG00000243613.1	lncRNA
ENSG00000233222.2	lncRNA
ENSG00000284738.2	lncRNA
ENSG00000282386.1	lncRNA
ENSG00000273026.1	lncRNA
ENSG00000272654.1	lncRNA
ENSG00000228013.1	lncRNA
ENSG00000273110.1	lncRNA
ENSG00000229780.1	lncRNA
ENSG00000286391.2	lncRNA
ENSG00000233875.1	lncRNA
ENSG00000287064.1	lncRNA
ENSG00000270361.1	lncRNA
ENSG00000271380.1	lncRNA
ENSG00000289103.1	lncRNA
ENSG00000232093.1	lncRNA
ENSG00000231064.8	lncRNA
ENSG00000236263.1	lncRNA
ENSG00000225855.7	lncRNA
ENSG00000227773.1	lncRNA
ENSG00000235919.5	lncRNA
ENSG00000232519.2	lncRNA
ENSG00000287839.1	lncRNA
ENSG00000227673.1	lncRNA
ENSG00000273002.1	lncRNA
ENSG00000224276.1	lncRNA
ENSG00000285677.2	lncRNA
ENSG00000237390.1	lncRNA
ENSG00000125462.19	lncRNA
ENSG00000288835.1	lncRNA
ENSG00000289593.1	lncRNA
ENSG00000260460.1	lncRNA
ENSG00000272971.1	lncRNA
ENSG00000272068.1	lncRNA
ENSG00000272405.1	lncRNA
ENSG00000229953.1	lncRNA
ENSG00000237588.2	lncRNA
ENSG00000285570.1	lncRNA
ENSG00000223356.1	lncRNA
ENSG00000287624.1	lncRNA
ENSG00000228239.1	lncRNA
ENSG00000271736.2	lncRNA
ENSG00000227217.1	lncRNA
ENSG00000226520.1	lncRNA
ENSG00000231666.7	lncRNA
ENSG00000176320.2	lncRNA
ENSG00000236656.1	lncRNA
ENSG00000225670.4	lncRNA
ENSG00000228560.1	lncRNA
ENSG00000224943.1	lncRNA
ENSG00000289484.1	lncRNA
ENSG00000288775.1	lncRNA
ENSG00000188004.11	lncRNA
ENSG00000272668.2	lncRNA
ENSG00000287040.1	lncRNA
ENSG00000224259.8	lncRNA
ENSG00000225279.2	lncRNA
ENSG00000227741.1	lncRNA
ENSG00000228606.3	lncRNA
ENSG00000234425.1	lncRNA
ENSG00000228863.8	lncRNA
ENSG00000232188.1	lncRNA
ENSG00000198358.4	lncRNA
ENSG00000289121.1	lncRNA
ENSG00000228917.1	lncRNA
ENSG00000224985.1	lncRNA
ENSG00000289106.1	lncRNA
ENSG00000288670.1	lncRNA
ENSG00000289141.1	lncRNA
ENSG00000283696.1	lncRNA
ENSG00000288093.1	lncRNA
ENSG00000283360.1	lncRNA
ENSG00000283317.1	lncRNA
ENSG00000273112.1	lncRNA
ENSG00000289273.1	lncRNA
ENSG00000224515.1	lncRNA
ENSG00000234211.2	lncRNA
ENSG00000226889.3	lncRNA
ENSG00000227818.1	lncRNA
ENSG00000285636.2	lncRNA
ENSG00000227094.1	lncRNA
ENSG00000259788.1	lncRNA
ENSG00000272574.1	lncRNA
ENSG00000232892.1	lncRNA
ENSG00000237756.1	lncRNA
ENSG00000269887.1	lncRNA
ENSG00000233693.1	lncRNA
ENSG00000271917.1	lncRNA
ENSG00000289408.1	lncRNA
ENSG00000224702.1	lncRNA
ENSG00000238022.2	lncRNA
ENSG00000237463.7	lncRNA
ENSG00000236206.2	lncRNA
ENSG00000273365.1	lncRNA
ENSG00000224358.1	lncRNA
ENSG00000236364.4	lncRNA
ENSG00000203307.2	lncRNA
ENSG00000230898.1	lncRNA
ENSG00000229588.3	lncRNA
ENSG00000225325.1	lncRNA
ENSG00000234142.2	lncRNA
ENSG00000227907.1	lncRNA
ENSG00000231605.6	lncRNA
ENSG00000272205.1	lncRNA
ENSG00000272033.1	lncRNA
ENSG00000287218.1	lncRNA
ENSG00000233411.1	lncRNA
ENSG00000273160.1	lncRNA
ENSG00000241666.2	lncRNA
ENSG00000232194.1	lncRNA
ENSG00000228697.5	lncRNA
ENSG00000283255.1	lncRNA
ENSG00000285622.2	lncRNA
ENSG00000235736.1	lncRNA
ENSG00000225826.2	lncRNA
ENSG00000287831.1	lncRNA
ENSG00000203601.3	lncRNA
ENSG00000287282.1	lncRNA
ENSG00000237707.1	lncRNA
ENSG00000235575.1	lncRNA
ENSG00000213062.5	lncRNA
ENSG00000230704.1	lncRNA
ENSG00000232959.1	lncRNA
ENSG00000233985.2	lncRNA
ENSG00000224286.6	lncRNA
ENSG00000231407.6	lncRNA
ENSG00000225545.1	lncRNA
ENSG00000235303.1	lncRNA
ENSG00000271811.1	lncRNA
ENSG00000231424.3	lncRNA
ENSG00000225243.5	lncRNA
ENSG00000233540.1	lncRNA
ENSG00000230630.5	lncRNA
ENSG00000287336.1	lncRNA
ENSG00000224228.2	lncRNA
ENSG00000224000.1	lncRNA
ENSG00000226375.1	lncRNA
ENSG00000203739.5	lncRNA
ENSG00000238272.1	lncRNA
ENSG00000289426.1	lncRNA
ENSG00000270084.2	lncRNA
ENSG00000236535.1	lncRNA
ENSG00000224977.2	lncRNA
ENSG00000227373.6	lncRNA
ENSG00000223525.1	lncRNA
ENSG00000229531.6	lncRNA
ENSG00000289425.1	lncRNA
ENSG00000287697.1	lncRNA
ENSG00000230687.1	lncRNA
ENSG00000260990.1	lncRNA
ENSG00000235628.1	lncRNA
ENSG00000224718.1	lncRNA
ENSG00000227740.2	lncRNA
ENSG00000228686.2	lncRNA
ENSG00000236021.3	lncRNA
ENSG00000286754.1	lncRNA
ENSG00000224968.3	lncRNA
ENSG00000227579.6	lncRNA
ENSG00000236720.2	lncRNA
ENSG00000224687.2	lncRNA
ENSG00000285910.1	lncRNA
ENSG00000213057.5	lncRNA
ENSG00000273384.1	lncRNA
ENSG00000273062.1	lncRNA
ENSG00000289432.1	lncRNA
ENSG00000261250.1	lncRNA
ENSG00000261060.1	lncRNA
ENSG00000243062.6	lncRNA
ENSG00000229407.5	lncRNA
ENSG00000231966.1	lncRNA
ENSG00000272906.1	lncRNA
ENSG00000261831.2	lncRNA
ENSG00000260360.1	lncRNA
ENSG00000261817.1	lncRNA
ENSG00000236719.5	lncRNA
ENSG00000225857.5	lncRNA
ENSG00000243155.1	lncRNA
ENSG00000232586.1	lncRNA
ENSG00000289589.1	lncRNA
ENSG00000237292.1	lncRNA
ENSG00000225359.1	lncRNA
ENSG00000179452.2	lncRNA
ENSG00000288574.1	lncRNA
ENSG00000272880.1	lncRNA
ENSG00000287452.2	lncRNA
ENSG00000224810.1	lncRNA
ENSG00000225982.1	lncRNA
ENSG00000228918.4	lncRNA
ENSG00000232309.2	lncRNA
ENSG00000289573.1	lncRNA
ENSG00000203729.8	lncRNA
ENSG00000261504.1	lncRNA
ENSG00000227181.1	lncRNA
ENSG00000287808.1	lncRNA
ENSG00000224468.3	lncRNA
ENSG00000287929.1	lncRNA
ENSG00000286372.1	lncRNA
ENSG00000289099.1	lncRNA
ENSG00000286966.1	lncRNA
ENSG00000227554.1	lncRNA
ENSG00000289581.1	lncRNA
ENSG00000286655.1	lncRNA
ENSG00000231791.1	lncRNA
ENSG00000271387.1	lncRNA
ENSG00000230470.1	lncRNA
ENSG00000285847.2	lncRNA
ENSG00000286378.1	lncRNA
ENSG00000260976.2	lncRNA
ENSG00000273004.1	lncRNA
ENSG00000228309.7	lncRNA
ENSG00000261729.2	lncRNA
ENSG00000224691.1	lncRNA
ENSG00000288078.1	lncRNA
ENSG00000229739.4	lncRNA
ENSG00000273198.1	lncRNA
ENSG00000288562.1	lncRNA
ENSG00000273129.2	lncRNA
ENSG00000230426.5	lncRNA
ENSG00000285894.2	lncRNA
ENSG00000261182.1	lncRNA
ENSG00000225006.1	lncRNA
ENSG00000237283.2	lncRNA
ENSG00000238054.3	lncRNA
ENSG00000226486.2	lncRNA
ENSG00000232212.1	lncRNA
ENSG00000238270.1	lncRNA
ENSG00000287472.1	lncRNA
ENSG00000225811.1	lncRNA
ENSG00000237457.6	lncRNA
ENSG00000241505.1	lncRNA
ENSG00000231175.1	lncRNA
ENSG00000285638.1	lncRNA
ENSG00000261642.1	lncRNA
ENSG00000233882.2	lncRNA
ENSG00000228215.3	lncRNA
ENSG00000223344.1	lncRNA
ENSG00000285280.2	lncRNA
ENSG00000236069.2	lncRNA
ENSG00000232077.2	lncRNA
ENSG00000286285.1	lncRNA
ENSG00000227240.2	lncRNA
ENSG00000288950.1	lncRNA
ENSG00000226640.2	lncRNA
ENSG00000237011.1	lncRNA
ENSG00000231714.1	lncRNA
ENSG00000285718.2	lncRNA
ENSG00000287364.1	lncRNA
ENSG00000227421.2	lncRNA
ENSG00000230260.1	lncRNA
ENSG00000224901.1	lncRNA
ENSG00000287989.1	lncRNA
ENSG00000223881.1	lncRNA
ENSG00000261573.1	lncRNA
ENSG00000229989.5	lncRNA
ENSG00000225172.6	lncRNA
ENSG00000233410.1	lncRNA
ENSG00000235492.1	lncRNA
ENSG00000286541.1	lncRNA
ENSG00000231718.1	lncRNA
ENSG00000203721.8	lncRNA
ENSG00000273093.1	lncRNA
ENSG00000230623.7	lncRNA
ENSG00000282849.1	lncRNA
ENSG00000260088.1	lncRNA
ENSG00000229191.1	lncRNA
ENSG00000234132.2	lncRNA
ENSG00000229821.1	lncRNA
ENSG00000286600.1	lncRNA
ENSG00000282221.1	lncRNA
ENSG00000224818.1	lncRNA
ENSG00000224536.2	lncRNA
ENSG00000236390.1	lncRNA
ENSG00000231871.5	lncRNA
ENSG00000235121.1	lncRNA
ENSG00000223774.5	lncRNA
ENSG00000234678.2	lncRNA
ENSG00000249007.1	lncRNA
ENSG00000226862.1	lncRNA
ENSG00000225620.1	lncRNA
ENSG00000260021.1	lncRNA
ENSG00000228288.8	lncRNA
ENSG00000234775.2	lncRNA
ENSG00000224671.2	lncRNA
ENSG00000231507.3	lncRNA
ENSG00000288925.1	lncRNA
ENSG00000233791.6	lncRNA
ENSG00000286383.1	lncRNA
ENSG00000176754.13	lncRNA
ENSG00000286572.1	lncRNA
ENSG00000261065.1	lncRNA
ENSG00000230550.2	lncRNA
ENSG00000231691.2	lncRNA
ENSG00000280924.1	lncRNA
ENSG00000226330.1	lncRNA
ENSG00000288934.1	lncRNA
ENSG00000240710.1	lncRNA
ENSG00000240219.1	lncRNA
ENSG00000228153.1	lncRNA
ENSG00000287197.1	lncRNA
ENSG00000225063.1	lncRNA
ENSG00000226235.1	lncRNA
ENSG00000224717.1	lncRNA
ENSG00000285521.1	lncRNA
ENSG00000286619.1	lncRNA
ENSG00000227687.1	lncRNA
ENSG00000226780.1	lncRNA
ENSG00000287432.1	lncRNA
ENSG00000236889.1	lncRNA
ENSG00000162888.4	lncRNA
ENSG00000261000.1	lncRNA
ENSG00000237605.3	lncRNA
ENSG00000275392.1	lncRNA
ENSG00000243636.1	lncRNA
ENSG00000237074.2	lncRNA
ENSG00000283044.1	lncRNA
ENSG00000236911.6	lncRNA
ENSG00000285239.1	lncRNA
ENSG00000203709.12	lncRNA
ENSG00000289071.1	lncRNA
ENSG00000285719.2	lncRNA
ENSG00000284237.1	lncRNA
ENSG00000287220.1	lncRNA
ENSG00000286198.2	lncRNA
ENSG00000261453.2	lncRNA
ENSG00000259815.1	lncRNA
ENSG00000232812.2	lncRNA
ENSG00000236950.1	lncRNA
ENSG00000287046.1	lncRNA
ENSG00000232537.2	lncRNA
ENSG00000227940.2	lncRNA
ENSG00000231648.2	lncRNA
ENSG00000224260.6	lncRNA
ENSG00000287902.1	lncRNA
ENSG00000227591.6	lncRNA
ENSG00000287343.1	lncRNA
ENSG00000203706.8	lncRNA
ENSG00000287354.1	lncRNA
ENSG00000287157.1	lncRNA
ENSG00000284376.1	lncRNA
ENSG00000234233.1	lncRNA
ENSG00000287033.2	lncRNA
ENSG00000153363.14	lncRNA
ENSG00000223649.1	lncRNA
ENSG00000261314.1	lncRNA
ENSG00000288738.1	lncRNA
ENSG00000228792.3	lncRNA
ENSG00000231057.4	lncRNA
ENSG00000226868.1	lncRNA
ENSG00000229258.6	lncRNA
ENSG00000229983.1	lncRNA
ENSG00000226251.7	lncRNA
ENSG00000230063.1	lncRNA
ENSG00000234915.1	lncRNA
ENSG00000229832.1	lncRNA
ENSG00000287445.1	lncRNA
ENSG00000224535.2	lncRNA
ENSG00000286213.1	lncRNA
ENSG00000228067.1	lncRNA
ENSG00000260805.2	lncRNA
ENSG00000288007.1	lncRNA
ENSG00000235862.2	lncRNA
ENSG00000237980.2	lncRNA
ENSG00000198468.10	lncRNA
ENSG00000282718.1	lncRNA
ENSG00000225233.2	lncRNA
ENSG00000228255.1	lncRNA
ENSG00000281664.1	lncRNA
ENSG00000274895.1	lncRNA
ENSG00000272167.2	lncRNA
ENSG00000283518.1	lncRNA
ENSG00000228470.1	lncRNA
ENSG00000287008.1	lncRNA
ENSG00000282265.1	lncRNA
ENSG00000229242.1	lncRNA
ENSG00000233620.5	lncRNA
ENSG00000236292.1	lncRNA
ENSG00000234070.1	lncRNA
ENSG00000231814.3	lncRNA
ENSG00000230714.1	lncRNA
ENSG00000232100.1	lncRNA
ENSG00000286775.1	lncRNA
ENSG00000232480.2	lncRNA
ENSG00000281453.1	lncRNA
ENSG00000228208.7	lncRNA
ENSG00000225561.2	lncRNA
ENSG00000228063.3	lncRNA
ENSG00000223842.1	lncRNA
ENSG00000277007.1	lncRNA
ENSG00000287676.1	lncRNA
ENSG00000228536.3	lncRNA
ENSG00000238232.1	lncRNA
ENSG00000226927.1	lncRNA
ENSG00000260505.1	lncRNA
ENSG00000231529.2	lncRNA
ENSG00000221571.3	lncRNA
ENSG00000272823.1	lncRNA
ENSG00000238078.1	lncRNA
ENSG00000257551.1	lncRNA
ENSG00000289142.1	lncRNA
ENSG00000234754.2	lncRNA
ENSG00000232436.1	lncRNA
ENSG00000286398.1	lncRNA
ENSG00000286421.1	lncRNA
ENSG00000227925.2	lncRNA
ENSG00000238042.5	lncRNA
ENSG00000228437.5	lncRNA
ENSG00000232679.2	lncRNA
ENSG00000236230.2	lncRNA
ENSG00000226643.2	lncRNA
ENSG00000276997.4	lncRNA
ENSG00000225265.2	lncRNA
ENSG00000272750.1	lncRNA
ENSG00000288824.1	lncRNA
ENSG00000287684.1	lncRNA
ENSG00000287338.1	lncRNA
ENSG00000236846.1	lncRNA
ENSG00000226601.1	lncRNA
ENSG00000288999.1	lncRNA
ENSG00000278467.1	lncRNA
ENSG00000232628.7	lncRNA
ENSG00000237101.1	lncRNA
ENSG00000233384.3	lncRNA
ENSG00000286174.1	lncRNA
ENSG00000229400.1	lncRNA
ENSG00000225334.3	lncRNA
ENSG00000286719.1	lncRNA
ENSG00000234476.4	lncRNA
ENSG00000282418.1	lncRNA
ENSG00000289602.1	lncRNA
ENSG00000227496.3	lncRNA
ENSG00000226349.1	lncRNA
ENSG00000242861.1	lncRNA
ENSG00000248322.1	lncRNA
ENSG00000289341.1	lncRNA
ENSG00000272562.2	lncRNA
ENSG00000225518.3	lncRNA
ENSG00000234478.1	lncRNA
ENSG00000289348.1	lncRNA
ENSG00000287627.1	lncRNA
ENSG00000228382.2	lncRNA
ENSG00000228548.1	lncRNA
ENSG00000287259.1	lncRNA
ENSG00000233706.1	lncRNA
ENSG00000287532.1	lncRNA
ENSG00000228625.1	lncRNA
ENSG00000287525.1	lncRNA
ENSG00000234277.3	lncRNA
ENSG00000287205.1	lncRNA
ENSG00000230005.2	lncRNA
ENSG00000286389.2	lncRNA
ENSG00000276255.2	lncRNA
ENSG00000287895.1	lncRNA
ENSG00000203684.5	lncRNA
ENSG00000162913.10	lncRNA
ENSG00000269934.3	lncRNA
ENSG00000270110.2	lncRNA
ENSG00000286773.1	lncRNA
ENSG00000287315.1	lncRNA
ENSG00000270104.1	lncRNA
ENSG00000270094.1	lncRNA
ENSG00000231563.2	lncRNA
ENSG00000282111.1	lncRNA
ENSG00000236975.2	lncRNA
ENSG00000233920.2	lncRNA
ENSG00000177800.2	lncRNA
ENSG00000177788.7	lncRNA
ENSG00000237481.1	lncRNA
ENSG00000288862.1	lncRNA
ENSG00000226920.1	lncRNA
ENSG00000223635.2	lncRNA
ENSG00000227043.3	lncRNA
ENSG00000228058.3	lncRNA
ENSG00000227006.2	lncRNA
ENSG00000224407.1	lncRNA
ENSG00000282564.2	lncRNA
ENSG00000232964.2	lncRNA
ENSG00000244137.1	lncRNA
ENSG00000225656.1	lncRNA
ENSG00000223393.2	lncRNA
ENSG00000288037.1	lncRNA
ENSG00000287395.1	lncRNA
ENSG00000235710.6	lncRNA
ENSG00000233461.6	lncRNA
ENSG00000229228.1	lncRNA
ENSG00000226758.1	lncRNA
ENSG00000235152.1	lncRNA
ENSG00000236372.1	lncRNA
ENSG00000225919.1	lncRNA
ENSG00000236497.2	lncRNA
ENSG00000286774.1	lncRNA
ENSG00000287423.1	lncRNA
ENSG00000289305.1	lncRNA
ENSG00000286109.1	lncRNA
ENSG00000286666.1	lncRNA
ENSG00000287921.1	lncRNA
ENSG00000233332.1	lncRNA
ENSG00000231272.1	lncRNA
ENSG00000236244.1	lncRNA
ENSG00000236358.1	lncRNA
ENSG00000273367.1	lncRNA
ENSG00000231663.2	lncRNA
ENSG00000231768.2	lncRNA
ENSG00000288760.1	lncRNA
ENSG00000286210.1	lncRNA
ENSG00000287633.1	lncRNA
ENSG00000230404.1	lncRNA
ENSG00000289057.1	lncRNA
ENSG00000228830.1	lncRNA
ENSG00000224939.1	lncRNA
ENSG00000272362.1	lncRNA
ENSG00000241475.1	lncRNA
ENSG00000230628.1	lncRNA
ENSG00000282097.1	lncRNA
ENSG00000227630.4	lncRNA
ENSG00000279261.2	lncRNA
ENSG00000289377.1	lncRNA
ENSG00000286263.1	lncRNA
ENSG00000237520.1	lncRNA
ENSG00000238005.5	lncRNA
ENSG00000258082.2	lncRNA
ENSG00000280587.2	lncRNA
ENSG00000273416.1	lncRNA
ENSG00000289114.1	lncRNA
ENSG00000285177.1	lncRNA
ENSG00000229463.2	lncRNA
ENSG00000237845.1	lncRNA
ENSG00000229291.1	lncRNA
ENSG00000286142.2	lncRNA
ENSG00000223776.5	lncRNA
ENSG00000273058.2	lncRNA
ENSG00000230325.1	lncRNA
ENSG00000288099.1	lncRNA
ENSG00000289628.1	lncRNA
ENSG00000237250.3	lncRNA
ENSG00000234464.2	lncRNA
ENSG00000215808.4	lncRNA
ENSG00000231877.1	lncRNA
ENSG00000287177.1	lncRNA
ENSG00000287589.1	lncRNA
ENSG00000259776.1	lncRNA
ENSG00000234601.1	lncRNA
ENSG00000231979.1	lncRNA
ENSG00000287102.1	lncRNA
ENSG00000233735.5	lncRNA
ENSG00000233519.1	lncRNA
ENSG00000224359.2	lncRNA
ENSG00000231440.1	lncRNA
ENSG00000230015.4	lncRNA
ENSG00000226919.4	lncRNA
ENSG00000286496.1	lncRNA
ENSG00000287516.1	lncRNA
ENSG00000287738.1	lncRNA
ENSG00000287513.1	lncRNA
ENSG00000288723.1	lncRNA
ENSG00000272865.2	lncRNA
ENSG00000224525.2	lncRNA
ENSG00000234116.1	lncRNA
ENSG00000227230.1	lncRNA
ENSG00000232085.1	lncRNA
ENSG00000236031.1	lncRNA
ENSG00000232184.1	lncRNA
ENSG00000228939.1	lncRNA
ENSG00000226828.2	lncRNA
ENSG00000289055.1	lncRNA
ENSG00000229960.1	lncRNA
ENSG00000286486.1	lncRNA
ENSG00000237759.1	lncRNA
ENSG00000287531.1	lncRNA
ENSG00000289439.1	lncRNA
ENSG00000240963.1	lncRNA
ENSG00000282317.1	lncRNA
ENSG00000287601.1	lncRNA
ENSG00000273175.1	lncRNA
ENSG00000272195.1	lncRNA
ENSG00000232192.1	lncRNA
ENSG00000238224.1	lncRNA
ENSG00000231612.1	lncRNA
ENSG00000235096.2	lncRNA
ENSG00000226876.3	lncRNA
ENSG00000230184.1	lncRNA
ENSG00000242042.1	lncRNA
ENSG00000225300.1	lncRNA
ENSG00000260698.1	lncRNA
ENSG00000235021.1	lncRNA
ENSG00000260855.1	lncRNA
ENSG00000286747.1	lncRNA
ENSG00000221953.5	lncRNA
ENSG00000259865.1	lncRNA
ENSG00000232347.1	lncRNA
ENSG00000289566.1	lncRNA
ENSG00000289234.1	lncRNA
ENSG00000286216.1	lncRNA
ENSG00000287116.1	lncRNA
ENSG00000236817.5	lncRNA
ENSG00000235749.3	lncRNA
ENSG00000289367.1	lncRNA
ENSG00000229255.1	lncRNA
ENSG00000224521.2	lncRNA
ENSG00000227237.1	lncRNA
ENSG00000227061.2	lncRNA
ENSG00000235779.8	lncRNA
ENSG00000277997.1	lncRNA
ENSG00000233684.2	lncRNA
ENSG00000236856.1	lncRNA
ENSG00000226277.2	lncRNA
ENSG00000223985.2	lncRNA
ENSG00000284452.1	lncRNA
ENSG00000225942.1	lncRNA
ENSG00000233633.2	lncRNA
ENSG00000233296.2	lncRNA
ENSG00000233970.1	lncRNA
ENSG00000227713.2	lncRNA
ENSG00000272342.1	lncRNA
ENSG00000223751.2	lncRNA
ENSG00000231173.1	lncRNA
ENSG00000237667.7	lncRNA
ENSG00000228799.6	lncRNA
ENSG00000234796.1	lncRNA
ENSG00000235688.3	lncRNA
ENSG00000235403.1	lncRNA
ENSG00000236665.1	lncRNA
ENSG00000233553.1	lncRNA
ENSG00000231482.3	lncRNA
ENSG00000228613.1	lncRNA
ENSG00000283766.1	lncRNA
ENSG00000203635.2	lncRNA
ENSG00000284600.1	lncRNA
ENSG00000232057.1	lncRNA
ENSG00000225619.1	lncRNA
ENSG00000234929.2	lncRNA
ENSG00000289608.1	lncRNA
ENSG00000287583.1	lncRNA
ENSG00000237720.2	lncRNA
ENSG00000227364.1	lncRNA
ENSG00000288786.1	lncRNA
ENSG00000228391.1	lncRNA
ENSG00000234423.2	lncRNA
ENSG00000236760.1	lncRNA
ENSG00000226649.1	lncRNA
ENSG00000224885.1	lncRNA
ENSG00000225234.1	lncRNA
ENSG00000271868.1	lncRNA
ENSG00000235078.1	lncRNA
ENSG00000242282.6	lncRNA
ENSG00000234171.4	lncRNA
ENSG00000287126.1	lncRNA
ENSG00000237370.1	lncRNA
ENSG00000289136.1	lncRNA
ENSG00000224661.1	lncRNA
ENSG00000237401.8	lncRNA
ENSG00000229550.1	lncRNA
ENSG00000231532.6	lncRNA
ENSG00000289300.1	lncRNA
ENSG00000232835.1	lncRNA
ENSG00000224128.1	lncRNA
ENSG00000230090.5	lncRNA
ENSG00000242540.3	lncRNA
ENSG00000236106.3	lncRNA
ENSG00000237266.2	lncRNA
ENSG00000234275.4	lncRNA
ENSG00000227007.1	lncRNA
ENSG00000226488.2	lncRNA
ENSG00000236172.7	lncRNA
ENSG00000286851.1	lncRNA
ENSG00000205837.7	lncRNA
ENSG00000225964.6	lncRNA
ENSG00000271947.1	lncRNA
ENSG00000223884.7	lncRNA
ENSG00000272002.1	lncRNA
ENSG00000287119.1	lncRNA
ENSG00000230515.1	lncRNA
ENSG00000235576.2	lncRNA
ENSG00000226506.6	lncRNA
ENSG00000235665.6	lncRNA
ENSG00000286857.1	lncRNA
ENSG00000236790.7	lncRNA
ENSG00000229740.3	lncRNA
ENSG00000289191.1	lncRNA
ENSG00000236008.4	lncRNA
ENSG00000285591.1	lncRNA
ENSG00000231083.1	lncRNA
ENSG00000235092.7	lncRNA
ENSG00000261104.1	lncRNA
ENSG00000244310.2	lncRNA
ENSG00000240980.1	lncRNA
ENSG00000239300.6	lncRNA
ENSG00000271855.1	lncRNA
ENSG00000240687.3	lncRNA
ENSG00000244260.2	lncRNA
ENSG00000243491.1	lncRNA
ENSG00000269973.1	lncRNA
ENSG00000287305.1	lncRNA
ENSG00000289033.1	lncRNA
ENSG00000188525.4	lncRNA
ENSG00000260476.1	lncRNA
ENSG00000260077.1	lncRNA
ENSG00000271787.1	lncRNA
ENSG00000233502.1	lncRNA
ENSG00000285872.2	lncRNA
ENSG00000257135.8	lncRNA
ENSG00000234818.1	lncRNA
ENSG00000243819.4	lncRNA
ENSG00000236162.1	lncRNA
ENSG00000272275.1	lncRNA
ENSG00000271952.3	lncRNA
ENSG00000232056.1	lncRNA
ENSG00000145063.15	lncRNA
ENSG00000230952.1	lncRNA
ENSG00000224177.8	lncRNA
ENSG00000231403.1	lncRNA
ENSG00000285569.3	lncRNA
ENSG00000276411.1	lncRNA
ENSG00000228496.2	lncRNA
ENSG00000203643.3	lncRNA
ENSG00000230790.2	lncRNA
ENSG00000224184.6	lncRNA
ENSG00000223360.1	lncRNA
ENSG00000286427.1	lncRNA
ENSG00000261117.1	lncRNA
ENSG00000285876.1	lncRNA
ENSG00000229370.1	lncRNA
ENSG00000230448.5	lncRNA
ENSG00000227718.1	lncRNA
ENSG00000228505.5	lncRNA
ENSG00000287291.1	lncRNA
ENSG00000235127.1	lncRNA
ENSG00000234022.1	lncRNA
ENSG00000224194.1	lncRNA
ENSG00000231031.6	lncRNA
ENSG00000237326.1	lncRNA
ENSG00000233718.9	lncRNA
ENSG00000223850.1	lncRNA
ENSG00000226764.2	lncRNA
ENSG00000236289.4	lncRNA
ENSG00000236989.5	lncRNA
ENSG00000226041.1	lncRNA
ENSG00000228876.4	lncRNA
ENSG00000231266.1	lncRNA
ENSG00000285354.1	lncRNA
ENSG00000232444.1	lncRNA
ENSG00000224400.5	lncRNA
ENSG00000289364.1	lncRNA
ENSG00000237633.4	lncRNA
ENSG00000223536.6	lncRNA
ENSG00000237670.1	lncRNA
ENSG00000287881.1	lncRNA
ENSG00000287849.2	lncRNA
ENSG00000260331.1	lncRNA
ENSG00000224626.1	lncRNA
ENSG00000287284.1	lncRNA
ENSG00000236204.6	lncRNA
ENSG00000234597.2	lncRNA
ENSG00000237992.3	lncRNA
ENSG00000235911.1	lncRNA
ENSG00000228784.9	lncRNA
ENSG00000271991.2	lncRNA
ENSG00000227210.2	lncRNA
ENSG00000223734.3	lncRNA
ENSG00000234378.1	lncRNA
ENSG00000228950.1	lncRNA
ENSG00000227047.1	lncRNA
ENSG00000269976.1	lncRNA
ENSG00000231948.2	lncRNA
ENSG00000270100.1	lncRNA
ENSG00000236436.1	lncRNA
ENSG00000261012.2	lncRNA
ENSG00000287956.1	lncRNA
ENSG00000233005.2	lncRNA
ENSG00000231204.7	lncRNA
ENSG00000235537.3	lncRNA
ENSG00000228538.7	lncRNA
ENSG00000229621.2	lncRNA
ENSG00000228999.4	lncRNA
ENSG00000234207.1	lncRNA
